id_igre,ime,konzola,ocena,tezavnost,dolzina,povezava
676020,Mighty Switch Force! Hyper Drive Edition,118,3.80,3.68,10.92,/wii-u/676020-mighty-switch-force-hyper-drive-edition
925204,Bejeweled 2 Deluxe,19,3.80,2.67,35.82,/pc/925204-bejeweled-2-deluxe
561544,The Thing,98,3.80,3.31,23.16,/xbox/561544-the-thing
586273,Kid Chameleon,54,3.80,3.99,24.08,/genesis/586273-kid-chameleon
995669,The Sims 3,111,3.80,2.50,62.01,/xbox360/995669-the-sims-3
585280,Yars' Revenge,6,3.80,3.15,11.54,/atari2600/585280-yars-revenge
915388,Double Dragon Advance,91,3.80,3.51,10.76,/gba/915388-double-dragon-advance
168675,Mario & Luigi: Paper Jam,116,3.80,3.00,37.19,/3ds/168675-mario-and-luigi-paper-jam
960914,Red Orchestra 2: Heroes of Stalingrad,19,3.80,3.86,32.81,/pc/960914-red-orchestra-2-heroes-of-stalingrad
175098,Pokemon Shuffle Mobile,112,3.80,3.76,78.31,/iphone/175098-pokemon-shuffle-mobile
995375,Marvel vs. Capcom 3: Fate of Two Worlds,113,3.80,3.24,24.23,/ps3/995375-marvel-vs-capcom-3-fate-of-two-worlds
739735,Naruto Shippuden: Ultimate Ninja Storm Revolution,113,3.80,2.83,30.90,/ps3/739735-naruto-shippuden-ultimate-ninja-storm-revolution
805554,Tom Clancy's Rainbow Six Siege,19,3.80,3.84,73.02,/pc/805554-tom-clancys-rainbow-six-siege
129059,Dragon Ball Z: Extreme Butoden,116,3.80,2.82,24.55,/3ds/129059-dragon-ball-z-extreme-butoden
928418,Sonic Gems Collection,99,3.80,3.11,33.47,/gamecube/928418-sonic-gems-collection
563014,Lufia: The Legend Returns,57,3.80,3.16,51.91,/gbc/563014-lufia-the-legend-returns
253555,The Outer Worlds,120,3.80,2.72,35.80,/ps4/253555-the-outer-worlds
920216,Tomb Raider: Legend,19,3.80,2.94,14.21,/pc/920216-tomb-raider-legend
919604,Atelier Iris: Eternal Mana,94,3.80,2.98,47.36,/ps2/919604-atelier-iris-eternal-mana
934417,Shining Force EXA,94,3.80,3.27,53.75,/ps2/934417-shining-force-exa
716251,Shadow Warrior,120,3.80,3.10,18.54,/ps4/716251-shadow-warrior
188081,Tyranny,19,3.80,3.00,37.23,/pc/188081-tyranny
954362,LittleBigPlanet,109,3.80,2.72,18.03,/psp/954362-littlebigplanet
586429,RoboCop Versus The Terminator,54,3.80,3.87,7.55,/genesis/586429-robocop-versus-the-terminator
957943,Onslaught,114,3.80,3.27,13.24,/wii/957943-onslaught
258617,Deltarune: Chapter 1,124,3.80,2.56,4.51,/switch/258617-deltarune-chapter-1
375115,Pokemon Puzzle Challenge,57,3.80,3.17,26.92,/gbc/375115-pokemon-puzzle-challenge
667255,Project X Zone,116,3.80,2.91,56.43,/3ds/667255-project-x-zone
196781,Blood,19,3.80,3.48,22.33,/pc/196781-blood
612193,I Wanna Be the Guy: The Movie: The Game,19,3.80,4.75,25.97,/pc/612193-i-wanna-be-the-guy-the-movie-the-game
563321,Dr. Robotnik's Mean Bean Machine,54,3.80,3.81,12.10,/genesis/563321-dr-robotniks-mean-bean-machine
757423,Senran Kagura 2: Deep Crimson,116,3.80,3.07,32.00,/3ds/757423-senran-kagura-2-deep-crimson
944201,Guitar Hero World Tour,111,3.80,2.95,25.68,/xbox360/944201-guitar-hero-world-tour
586160,Elemental Master,54,3.80,3.47,11.13,/genesis/586160-elemental-master
544598,Indigo Prophecy,94,3.80,2.97,16.73,/ps2/544598-indigo-prophecy
132134,Rock Band 4,120,3.80,3.15,76.81,/ps4/132134-rock-band-4
918892,Sonic Advance 3,91,3.80,3.12,17.17,/gba/918892-sonic-advance-3
588313,E.V.O.: Search for Eden,63,3.80,3.37,19.03,/snes/588313-evo-search-for-eden
932914,LEGO Star Wars II: The Original Trilogy,111,3.80,2.29,26.26,/xbox360/932914-lego-star-wars-ii-the-original-trilogy
960849,Pokemon Rumble,114,3.80,2.70,24.98,/wii/960849-pokemon-rumble
190459,Dragon Ball: Xenoverse 2,19,3.80,3.06,52.42,/pc/190459-dragon-ball-xenoverse-2
582453,Tom Clancy's Splinter Cell,94,3.80,3.48,20.22,/ps2/582453-tom-clancys-splinter-cell
959077,Record of Agarest War Zero,113,3.80,3.58,73.44,/ps3/959077-record-of-agarest-war-zero
587075,Adventures of Lolo 3,41,3.80,3.74,20.40,/nes/587075-adventures-of-lolo-3
468555,Armored Core 2: Another Age,94,3.80,3.48,28.87,/ps2/468555-armored-core-2-another-age
585723,Gargoyle's Quest,59,3.80,3.72,9.10,/gameboy/585723-gargoyles-quest
196071,Gundam Versus,120,3.80,3.20,54.24,/ps4/196071-gundam-versus
245424,GRIS,124,3.80,2.05,4.74,/switch/245424-gris
196857,Bust-A-Move 4,78,3.80,2.97,23.41,/ps/196857-bust-a-move-4
621308,The Darkness II,111,3.80,2.93,12.95,/xbox360/621308-the-darkness-ii
949119,UFC Undisputed 2009,113,3.80,3.12,23.70,/ps3/949119-ufc-undisputed-2009
588560,Parodius Da!,63,3.80,3.70,11.08,/snes/588560-parodius-da
939633,Star Wars: The Force Unleashed,114,3.80,2.87,19.59,/wii/939633-star-wars-the-force-unleashed
587741,Ultima: Quest of the Avatar,41,3.80,3.57,34.54,/nes/587741-ultima-quest-of-the-avatar
951211,Marvel: Ultimate Alliance 2,111,3.80,2.88,24.42,/xbox360/951211-marvel-ultimate-alliance-2
938206,Manhunt 2,109,3.80,3.33,19.91,/psp/938206-manhunt-2
914851,James Bond 007: Everything or Nothing,94,3.80,3.28,21.71,/ps2/914851-james-bond-007-everything-or-nothing
960454,Trinity: Souls of Zill O'll,113,3.80,3.09,64.10,/ps3/960454-trinity-souls-of-zill-oll
158979,Kingdom Hearts Unchained X,112,3.80,2.93,71.64,/iphone/158979-kingdom-hearts-unchained-x
213439,Batman: The Enemy Within - The Telltale Series,120,3.80,1.81,11.83,/ps4/213439-batman-the-enemy-within-the-telltale-series
196789,Bloody Roar II,78,3.80,3.09,19.75,/ps/196789-bloody-roar-ii
944652,The Sims 2: Kitchen & Bath Interior Design Stuff,19,3.80,2.04,60.99,/pc/944652-the-sims-2-kitchen-and-bath-interior-design-stuff
768260,Guacamelee! Super Turbo Championship Edition,121,3.79,3.35,14.65,/xboxone/768260-guacamelee-super-turbo-championship-edition
932515,Culdcept Saga,111,3.79,3.63,53.75,/xbox360/932515-culdcept-saga
960423,Sonic & Sega All-Stars Racing,114,3.79,2.90,23.27,/wii/960423-sonic-and-sega-all-stars-racing
672716,Castlevania: Lords of Shadow 2,113,3.79,3.06,22.76,/ps3/672716-castlevania-lords-of-shadow-2
191628,Days Gone,120,3.79,3.06,55.08,/ps4/191628-days-gone
197601,"I Have No Mouth, and I Must Scream",19,3.79,3.82,10.35,/pc/197601-i-have-no-mouth-and-i-must-scream
924580,Shin Megami Tensei: Persona,109,3.79,3.57,46.92,/psp/924580-shin-megami-tensei-persona
932837,Samurai Warriors 2,111,3.79,2.88,48.30,/xbox360/932837-samurai-warriors-2
371215,Divine Divinity,19,3.79,3.33,46.15,/pc/371215-divine-divinity
919349,The Punisher,94,3.79,3.15,27.35,/ps2/919349-the-punisher
920438,Viewtiful Joe,94,3.79,3.68,15.51,/ps2/920438-viewtiful-joe
477671,Max Payne,94,3.79,3.38,19.57,/ps2/477671-max-payne
945632,WWE SmackDown vs. Raw 2009,111,3.79,2.49,27.19,/xbox360/945632-wwe-smackdown-vs-raw-2009
208587,Team Kirby Clash Deluxe,116,3.79,3.08,35.48,/3ds/208587-team-kirby-clash-deluxe
605976,Dead Rising 2: Case West,111,3.79,3.02,8.45,/xbox360/605976-dead-rising-2-case-west
835627,Resident Evil: Revelations 2,111,3.79,3.10,28.50,/xbox360/835627-resident-evil-revelations-2
588366,Hagane,63,3.79,4.08,8.58,/snes/588366-hagane
196633,Armored Core,78,3.79,3.40,27.74,/ps/196633-armored-core
561529,War of the Monsters,94,3.79,3.18,19.84,/ps2/561529-war-of-the-monsters
519258,Mobile Suit Gundam: Zeonic Front,94,3.79,3.83,38.56,/ps2/519258-mobile-suit-gundam-zeonic-front
164548,Resident Evil 0: HD Remaster,120,3.79,3.34,19.35,/ps4/164548-resident-evil-0-hd-remaster
672707,LEGO The Lord of the Rings,19,3.79,2.10,33.64,/pc/672707-lego-the-lord-of-the-rings
130794,Commandos: Beyond the Call of Duty,19,3.79,4.03,24.09,/pc/130794-commandos-beyond-the-call-of-duty
997574,Sonic Adventure,111,3.79,2.84,21.55,/xbox360/997574-sonic-adventure
960188,Call of Duty: Black Ops,113,3.79,2.95,31.38,/ps3/960188-call-of-duty-black-ops
588422,King of Dragons,63,3.79,3.38,7.66,/snes/588422-king-of-dragons
960170,Critter Crunch,113,3.79,3.16,12.00,/ps3/960170-critter-crunch
565191,SimTower,19,3.79,2.93,29.47,/pc/565191-simtower
561313,007: NightFire,99,3.79,3.07,22.63,/gamecube/561313-007-nightfire
914909,Max Payne 2: The Fall of Max Payne,94,3.79,3.32,19.95,/ps2/914909-max-payne-2-the-fall-of-max-payne
932735,Chibi-Robo! Park Patrol,108,3.79,2.44,24.70,/ds/932735-chibi-robo-park-patrol
958702,Madden NFL 10,111,3.79,2.67,32.03,/xbox360/958702-madden-nfl-10
981422,Wizardry: Labyrinth of Lost Souls,113,3.79,3.69,69.23,/ps3/981422-wizardry-labyrinth-of-lost-souls
632147,UFC Undisputed 3,111,3.79,3.25,28.09,/xbox360/632147-ufc-undisputed-3
703317,Age of Wonders III,19,3.79,3.45,70.76,/pc/703317-age-of-wonders-iii
926497,"Warhammer 40,000: Dawn of War - Winter Assault",19,3.79,3.07,21.09,/pc/926497-warhammer-40000-dawn-of-war-winter-assault
914620,The Suffering,98,3.79,3.03,12.90,/xbox/914620-the-suffering
239456,Yakuza 4 Remastered,120,3.79,2.99,68.17,/ps4/239456-yakuza-4-remastered
932981,Final Fantasy XV,120,3.79,2.78,68.41,/ps4/932981-final-fantasy-xv
588811,True Lies,63,3.79,3.62,11.00,/snes/588811-true-lies
586794,Shinobi,62,3.79,3.95,7.23,/gamegear/586794-shinobi
988950,FIFA Soccer 11,113,3.79,2.87,50.45,/ps3/988950-fifa-soccer-11
198551,Saturn Bomberman,76,3.79,3.14,16.61,/saturn/198551-saturn-bomberman
932146,F.E.A.R. 2: Project Origin,111,3.79,3.01,13.20,/xbox360/932146-fear-2-project-origin
954016,Kingdom Hearts Re:Chain of Memories,94,3.79,3.36,37.55,/ps2/954016-kingdom-hearts-rechain-of-memories
586206,General Chaos,54,3.79,3.10,9.85,/genesis/586206-general-chaos
583617,Samurai Shodown,2,3.79,3.25,25.97,/arcade/583617-samurai-shodown
937003,Tom Clancy's Ghost Recon Advanced Warfighter 2,111,3.79,3.20,17.91,/xbox360/937003-tom-clancys-ghost-recon-advanced-warfighter-2
588721,Super Bomberman 2,63,3.79,3.10,13.21,/snes/588721-super-bomberman-2
924365,Genji: Dawn of the Samurai,94,3.79,3.00,17.30,/ps2/924365-genji-dawn-of-the-samurai
827529,Tearaway Unfolded,120,3.79,2.19,18.54,/ps4/827529-tearaway-unfolded
814436,Ar nosurge Plus: Ode to an Unborn Star,117,3.79,2.70,53.91,/vita/814436-ar-nosurge-plus-ode-to-an-unborn-star
198421,Rayman 2: The Great Escape,78,3.79,2.99,19.85,/ps/198421-rayman-2-the-great-escape
196846,Bust A Groove,78,3.79,2.88,20.70,/ps/196846-bust-a-groove
920789,Donkey Kong Jungle Beat,99,3.79,3.04,17.46,/gamecube/920789-donkey-kong-jungle-beat
716325,Forza Motorsport 5,121,3.79,3.03,57.14,/xboxone/716325-forza-motorsport-5
954379,New Play Control! Donkey Kong Jungle Beat,114,3.79,3.02,19.86,/wii/954379-new-play-control-donkey-kong-jungle-beat
588524,NHL '94,63,3.79,2.65,43.98,/snes/588524-nhl-94
561567,The Movies,19,3.79,2.92,48.15,/pc/561567-the-movies
739443,Plants vs Zombies 2: It's About Time,106,3.79,3.43,44.84,/android/739443-plants-vs-zombies-2-its-about-time
977827,"Prinny 2: Dawn of Operation Panties, Dood!",109,3.79,4.01,30.39,/psp/977827-prinny-2-dawn-of-operation-panties-dood
635567,LIMBO,19,3.79,3.16,5.12,/pc/635567-limbo
942954,Mafia II,113,3.79,2.93,26.19,/ps3/942954-mafia-ii
672717,Castlevania: Lords of Shadow 2,111,3.79,3.05,19.62,/xbox360/672717-castlevania-lords-of-shadow-2
730570,Danganronpa V3: Killing Harmony,117,3.79,2.84,45.27,/vita/730570-danganronpa-v3-killing-harmony
248069,Katamari Damacy REROLL,124,3.79,3.04,18.52,/switch/248069-katamari-damacy-reroll
930836,Capcom Classics Collection Remixed,109,3.79,3.19,21.21,/psp/930836-capcom-classics-collection-remixed
141834,Animal Crossing: Happy Home Designer,116,3.79,1.56,43.30,/3ds/141834-animal-crossing-happy-home-designer
920389,Battlefield 2: Modern Combat,94,3.79,3.29,33.02,/ps2/920389-battlefield-2-modern-combat
145463,Star Wars Episode I: Racer,19,3.79,3.03,20.15,/pc/145463-star-wars-episode-i-racer
997850,Twisted Metal,113,3.79,3.73,21.58,/ps3/997850-twisted-metal
168646,Firewatch,120,3.79,1.57,6.05,/ps4/168646-firewatch
944200,Guitar Hero World Tour,113,3.79,3.07,28.13,/ps3/944200-guitar-hero-world-tour
927041,FATE,19,3.79,2.88,38.70,/pc/927041-fate
197636,Intelligent Qube,78,3.79,3.86,17.61,/ps/197636-intelligent-qube
367031,NBA Jam,54,3.79,2.95,19.90,/genesis/367031-nba-jam
763924,Endless Legend,19,3.79,3.07,56.04,/pc/763924-endless-legend
711438,The Evil Within,111,3.79,3.80,20.15,/xbox360/711438-the-evil-within
587417,Little Nemo: The Dream Master,41,3.79,3.66,8.32,/nes/587417-little-nemo-the-dream-master
959715,Bakugan Battle Brawlers,114,3.79,2.68,31.36,/wii/959715-bakugan-battle-brawlers
547929,Capcom vs. SNK Pro,78,3.79,3.19,21.70,/ps/547929-capcom-vs-snk-pro
969704,The Witness,19,3.79,4.02,32.85,/pc/969704-the-witness
918882,"WarioWare, Inc.: Mega Party Game$!",99,3.79,2.71,20.32,/gamecube/918882-warioware-inc-mega-party-game
466561,Virtua Fighter 4,94,3.79,3.41,28.51,/ps2/466561-virtua-fighter-4
929858,NeoGeo Battle Coliseum,94,3.79,3.40,24.53,/ps2/929858-neogeo-battle-coliseum
588435,The Legend of the Mystical Ninja,63,3.79,3.41,12.60,/snes/588435-the-legend-of-the-mystical-ninja
468729,Castlevania Chronicles,78,3.79,3.93,11.30,/ps/468729-castlevania-chronicles
944577,AudioSurf,19,3.79,2.97,28.05,/pc/944577-audiosurf
926374,Capcom Classics Collection,94,3.79,3.45,27.78,/ps2/926374-capcom-classics-collection
457772,Super Mario Advance,91,3.79,3.11,15.41,/gba/457772-super-mario-advance
939453,Star Wars Battlefront: Renegade Squadron,109,3.79,2.75,23.42,/psp/939453-star-wars-battlefront-renegade-squadron
991065,Lara Croft and the Guardian of Light,111,3.79,2.92,12.01,/xbox360/991065-lara-croft-and-the-guardian-of-light
632939,LEGO City Undercover: The Chase Begins,116,3.79,2.41,19.72,/3ds/632939-lego-city-undercover-the-chase-begins
605129,Tropico 4,19,3.79,2.90,43.71,/pc/605129-tropico-4
925999,Shinobido Imashime,94,3.79,3.17,45.29,/ps2/925999-shinobido-imashime
586623,Yuu Yuu Hakusho: Makyo Toitsusen,54,3.79,2.94,19.99,/genesis/586623-yuu-yuu-hakusho-makyo-toitsusen
141368,Gal*Gun: Double Peace,120,3.79,3.06,30.67,/ps4/141368-galgun-double-peace
235015,Shadow of the Tomb Raider,121,3.79,2.97,24.61,/xboxone/235015-shadow-of-the-tomb-raider
467916,Metal Slug X,78,3.79,3.28,7.49,/ps/467916-metal-slug-x
588622,Robotrek,63,3.79,3.01,29.45,/snes/588622-robotrek
675190,Warframe,19,3.79,3.09,79.64,/pc/675190-warframe
201358,ARK: Survival Evolved,120,3.79,3.95,72.14,/ps4/201358-ark-survival-evolved
933958,DragonFable,69,3.79,2.87,80.00+,/webonly/933958-dragonfable
583629,Street Fighter II Turbo: Hyper Fighting,2,3.79,3.27,11.00,/arcade/583629-street-fighter-ii-turbo-hyper-fighting
997603,Tales of Monkey Island,113,3.79,2.75,15.89,/ps3/997603-tales-of-monkey-island
685766,Crimson Shroud,116,3.78,3.38,16.80,/3ds/685766-crimson-shroud
184428,Death Stranding,120,3.78,2.73,59.72,/ps4/184428-death-stranding
946195,Fight Night Round 4,111,3.78,3.01,21.52,/xbox360/946195-fight-night-round-4
944008,Ghostbusters: The Video Game,19,3.78,3.05,16.29,/pc/944008-ghostbusters-the-video-game
604155,DiRT 3,111,3.78,3.09,30.74,/xbox360/604155-dirt-3
710576,Batman: Arkham Origins,113,3.78,3.06,24.70,/ps3/710576-batman-arkham-origins
927507,Onimusha: Dawn of Dreams,94,3.78,3.26,33.46,/ps2/927507-onimusha-dawn-of-dreams
609542,Tetris Axis,116,3.78,2.97,20.06,/3ds/609542-tetris-axis
586106,Chiki Chiki Boys,54,3.78,3.12,6.90,/genesis/586106-chiki-chiki-boys
937212,Samurai Warriors 2 Empires,111,3.78,2.74,34.75,/xbox360/937212-samurai-warriors-2-empires
645741,God of War: Chains of Olympus,113,3.78,3.04,15.29,/ps3/645741-god-of-war-chains-of-olympus
943399,The King of Fighters Collection: The Orochi Saga,94,3.78,3.59,30.60,/ps2/943399-the-king-of-fighters-collection-the-orochi-saga
944928,Command & Conquer: Red Alert 3,19,3.78,3.09,33.13,/pc/944928-command-and-conquer-red-alert-3
914692,The Simpsons: Hit & Run,99,3.78,2.95,24.90,/gamecube/914692-the-simpsons-hit-and-run
930212,Fatal Fury: Battle Archives Volume 1,94,3.78,3.64,24.53,/ps2/930212-fatal-fury-battle-archives-volume-1
932613,Ratchet & Clank: Size Matters,109,3.78,2.96,18.53,/psp/932613-ratchet-and-clank-size-matters
927724,Call of Duty 2: Big Red One,94,3.78,3.03,18.78,/ps2/927724-call-of-duty-2-big-red-one
583198,The King of Fighters EX2: Howling Blood,91,3.78,3.24,17.59,/gba/583198-the-king-of-fighters-ex2-howling-blood
234551,Crash Bandicoot N. Sane Trilogy,19,3.78,3.79,46.22,/pc/234551-crash-bandicoot-n-sane-trilogy
975240,Enslaved: Odyssey to the West,111,3.78,2.84,15.35,/xbox360/975240-enslaved-odyssey-to-the-west
587752,Vice: Project Doom,41,3.78,3.29,7.09,/nes/587752-vice-project-doom
366867,X-Men 2: Clone Wars,54,3.78,3.78,11.58,/genesis/366867-x-men-2-clone-wars
199093,Toy Commander,67,3.78,3.26,26.05,/dreamcast/199093-toy-commander
589790,Dynasty Tactics 2,94,3.78,3.08,53.20,/ps2/589790-dynasty-tactics-2
563415,Final Fantasy III,41,3.78,3.45,38.16,/nes/563415-final-fantasy-iii
231483,Dead Cells,120,3.78,4.31,37.70,/ps4/231483-dead-cells
836489,Senran Kagura: Estival Versus,117,3.78,2.81,38.54,/vita/836489-senran-kagura-estival-versus
585734,Gradius: The Interstellar Assault,59,3.78,3.77,7.69,/gameboy/585734-gradius-the-interstellar-assault
233332,Shining Resonance Refrain,124,3.78,3.18,60.22,/switch/233332-shining-resonance-refrain
935835,Halo Wars,111,3.78,3.23,28.03,/xbox360/935835-halo-wars
938360,Star Wars: The Force Unleashed,94,3.78,2.87,19.83,/ps2/938360-star-wars-the-force-unleashed
193777,Overcooked!,120,3.78,3.09,12.32,/ps4/193777-overcooked
981371,Green Day: Rock Band,111,3.78,2.88,17.66,/xbox360/981371-green-day-rock-band
924069,Mortal Kombat: Deception,99,3.78,3.29,26.54,/gamecube/924069-mortal-kombat-deception
693805,Gunman Clive,116,3.78,3.08,3.82,/3ds/693805-gunman-clive
136848,Superdimension Neptune VS Sega Hard Girls,117,3.78,2.64,41.50,/vita/136848-superdimension-neptune-vs-sega-hard-girls
980074,No More Heroes: Heroes Paradise,113,3.78,3.15,21.88,/ps3/980074-no-more-heroes-heroes-paradise
557563,Capcom vs. SNK 2 EO,99,3.78,3.39,20.48,/gamecube/557563-capcom-vs-snk-2-eo
582247,Tales of Phantasia,91,3.78,3.19,49.05,/gba/582247-tales-of-phantasia
960163,Torchlight,19,3.78,2.81,29.71,/pc/960163-torchlight
588416,Ken Griffey Jr. Presents Major League Baseball,63,3.78,2.95,42.42,/snes/588416-ken-griffey-jr-presents-major-league-baseball
198393,Rage Racer,78,3.78,3.40,30.07,/ps/198393-rage-racer
981423,Prince of Persia: The Forgotten Sands,114,3.78,3.18,22.55,/wii/981423-prince-of-persia-the-forgotten-sands
586155,Earthworm Jim,54,3.78,3.68,11.35,/genesis/586155-earthworm-jim
714747,Fairy Fencer F,113,3.78,2.63,46.12,/ps3/714747-fairy-fencer-f
197866,Marvel Super Heroes vs. Street Fighter,78,3.78,3.09,20.35,/ps/197866-marvel-super-heroes-vs-street-fighter
588676,Space Megaforce,63,3.78,3.54,7.40,/snes/588676-space-megaforce
936034,SIREN: Blood Curse,113,3.78,3.41,18.84,/ps3/936034-siren-blood-curse
959647,LEGO Rock Band,111,3.78,2.54,25.04,/xbox360/959647-lego-rock-band
648304,Prison Architect,19,3.78,3.36,40.97,/pc/648304-prison-architect
915188,Medabots: Metabee,91,3.78,3.35,46.05,/gba/915188-medabots-metabee
945884,Spider-Man: Web of Shadows,114,3.78,3.06,25.07,/wii/945884-spider-man-web-of-shadows
669602,Skullgirls,19,3.78,3.40,18.92,/pc/669602-skullgirls
932584,Destroy All Humans! 2,94,3.78,2.96,27.48,/ps2/932584-destroy-all-humans-2
563529,Breath of Fire,63,3.78,3.08,40.49,/snes/563529-breath-of-fire
168672,The Legend of Zelda: Tri Force Heroes,116,3.78,3.16,38.66,/3ds/168672-the-legend-of-zelda-tri-force-heroes
943495,Hitman: Absolution,111,3.78,3.30,20.57,/xbox360/943495-hitman-absolution
944916,MySims Kingdom,114,3.78,2.26,33.29,/wii/944916-mysims-kingdom
642666,Crysis,113,3.78,3.30,16.31,/ps3/642666-crysis
933687,Need for Speed Carbon,94,3.78,3.09,32.58,/ps2/933687-need-for-speed-carbon
998545,Divinity II: The Dragon Knight Saga,111,3.78,3.39,46.41,/xbox360/998545-divinity-ii-the-dragon-knight-saga
198529,San Francisco Rush 2049,84,3.78,3.43,45.32,/n64/198529-san-francisco-rush-2049
563500,Wonder Boy in Monster Land,49,3.78,3.90,12.07,/sms/563500-wonder-boy-in-monster-land
678649,Scribblenauts Unlimited,19,3.78,2.35,18.32,/pc/678649-scribblenauts-unlimited
132117,Wasteland 2: Director's Cut,120,3.78,3.82,62.38,/ps4/132117-wasteland-2-directors-cut
561530,Counter-Strike,98,3.78,3.18,31.87,/xbox/561530-counter-strike
185845,Tomb Raider: The Last Revelation,78,3.78,3.45,25.25,/ps/185845-tomb-raider-the-last-revelation
565007,Beneath a Steel Sky,19,3.78,3.27,12.64,/pc/565007-beneath-a-steel-sky
197554,Hexen: Beyond Heretic,19,3.78,3.40,22.40,/pc/197554-hexen-beyond-heretic
188034,Fate/Extella: The Umbral Star,120,3.78,2.82,48.61,/ps4/188034-fate-extella-the-umbral-star
943700,Harvest Moon DS: Sunshine Islands,108,3.78,2.86,53.37,/ds/943700-harvest-moon-ds-sunshine-islands
920796,Darkstalkers Chronicle: The Chaos Tower,109,3.78,3.20,13.20,/psp/920796-darkstalkers-chronicle-the-chaos-tower
563216,Metal Warriors,63,3.78,3.79,19.61,/snes/563216-metal-warriors
703599,The Simpsons: Tapped Out,106,3.78,2.29,77.66,/android/703599-the-simpsons-tapped-out
914105,Wipeout Fusion,94,3.78,3.40,31.33,/ps2/914105-wipeout-fusion
930972,OutRun 2006: Coast 2 Coast,94,3.78,3.20,26.40,/ps2/930972-outrun-2006-coast-2-coast
945633,WWE SmackDown vs. Raw 2009,113,3.78,2.69,33.18,/ps3/945633-wwe-smackdown-vs-raw-2009
604986,Costume Quest,113,3.78,2.31,9.51,/ps3/604986-costume-quest
160302,Romance of the Three Kingdoms XIII,120,3.78,3.61,78.74,/ps4/160302-romance-of-the-three-kingdoms-xiii
684835,Brothers: A Tale of Two Sons,111,3.78,2.12,4.35,/xbox360/684835-brothers-a-tale-of-two-sons
588462,The Magical Quest Starring Mickey Mouse,63,3.78,2.88,7.76,/snes/588462-the-magical-quest-starring-mickey-mouse
588407,Judge Dredd,63,3.78,3.68,14.27,/snes/588407-judge-dredd
583645,Ultimate Mortal Kombat 3,2,3.78,3.73,20.64,/arcade/583645-ultimate-mortal-kombat-3
